Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT)
2.250189304,0.017203,-0.03199751,-0.08390278,-0.000442546,-0.01999818,0.9936783,15.30037,1.174198,-40.62421
2.260268211,-0.1675533,0.02784816,0.2212927,0.003424125,-0.0190068,0.9975744,15.30037,1.174198,-40.62421
2.270348072,-0.2291145,0.2069857,0.09916654,-0.002371235,-0.02339337,0.9907396,15.30037,1.174198,-40.62421
2.280427456,0.2019502,-0.0917763,-0.1449994,0.000515288,-0.01904195,0.9922236,15.30037,1.174198,-40.62421
2.29050684,-0.04436501,-0.09181114,-0.02285407,-0.002360075,-0.02336938,0.9946327,15.30037,1.174198,-40.62421
2.300585747,0.2020617,-0.09186472,0.0381658,0.001002961,-0.01951485,0.9936802,15.30037,1.174198,-40.62421
2.308145046,-0.04430625,0.2068739,-0.02284217,0.000518851,-0.02097396,0.9917252,15.30037,1.174198,-40.62421
2.31822443,0.01732764,0.08720952,-0.02277514,-0.002373403,-0.02145837,0.9917245,15.30647,0.8036213,-40.18806
2.328303337,-0.1058893,0.08715627,0.1602845,-0.001402086,-0.0219279,0.9936674,15.30647,0.8036213,-40.18806
2.338382721,-0.2291062,0.02741022,0.1602174,-0.002843253,-0.02191699,0.9956151,15.30647,0.8036213,-40.18806
2.348462105,0.1403803,0.02735704,0.1600736,0.006787623,-0.01806077,0.9941712,15.30647,0.8036213,-40.18806
2.358541012,-0.04445332,0.02734147,0.09886222,-0.001406581,-0.0229074,0.9912283,15.30647,0.8036213,-40.18806
2.368620396,0.01714208,0.02736343,-0.08427382,5.09E-05,-0.02433809,0.9936516,14.93504,0.8093991,-40.18987
2.378699779,-0.1059973,0.02744164,-0.08430214,3.58E-05,-0.01903631,0.9931973,14.93504,0.8093991,-40.18987
2.388778686,-0.1060189,-0.09207247,0.3428378,-0.004785264,-0.01903691,0.9936875,14.93504,0.8093991,-40.18987
2.39885807,-0.04442352,0.02748525,-0.02350157,-0.00236705,-0.02338438,0.9921995,14.93504,0.8093991,-40.18987
2.408937454,-0.1060233,0.3261779,0.1595206,0.004372195,-0.01807157,0.9927132,14.93504,0.8093991,-40.18987
2.419016361,-0.04444734,0.02737879,0.09836743,0.001488155,-0.01902324,0.9951427,14.92778,0.8092713,-41.06516
2.429095745,-0.1061438,-0.03231097,0.1593117,-0.001877054,-0.02530702,0.9931607,14.92778,0.8092713,-41.06516
2.439174652,0.01706864,-0.03236423,0.0371676,-0.004310919,-0.01759879,0.9922361,14.92778,0.8092713,-41.06516
2.449254036,0.0785481,-0.03226728,0.09809293,-0.001910371,-0.0205295,0.9858904,14.92778,0.8092713,-41.06516
2.459333897,-0.04468771,0.2665004,0.03707435,-0.000413257,-0.02429945,0.9999783,15.30399,1.174262,-40.18657
2.46941328,0.01685,-0.09197289,-0.02400172,-0.002853479,-0.01902947,0.9946594,15.30399,1.174262,-40.18657
2.479492187,-0.1063663,0.0275284,0.09804912,3.77E-05,-0.02194182,0.9912331,15.30399,1.174262,-40.18657
2.489571571,0.01686575,0.08722425,0.03693479,-0.001870852,-0.02335403,0.9970654,15.30399,1.174262,-40.18657
2.499650955,0.0167672,0.02744056,-0.08517064,4.42E-05,-0.01901832,0.996117,15.30399,1.174262,-40.18657
2.509729862,0.07828571,-0.03236184,0.1589969,-0.000418375,-0.02721996,0.995581,15.66818,1.168356,-41.06004
2.519809246,0.01658979,-0.03228367,0.03696819,-0.000930841,-0.02146628,0.9902636,15.66818,1.168356,-41.06004
2.52988863,-0.1065875,0.08714265,0.09793209,0.003431717,-0.02141506,0.9980464,15.66818,1.168356,-41.06004
2.539967537,0.01664481,-0.0921956,0.09788576,-0.000432164,-0.02240044,0.9951236,15.66818,1.168356,-41.06004
2.550046921,0.01660457,0.08711148,0.1587732,4.19E-05,-0.01756856,0.9966125,15.66818,1.168356,-41.06004
2.560126305,0.01656436,0.08711465,0.0976592,-0.000912089,-0.02385055,0.9946286,14.93141,0.8093352,-40.62751
2.570205212,0.0165242,-0.1520478,0.09768987,0.001019385,-0.02481362,0.9946213,14.93141,0.8093352,-40.62751
2.580284595,0.2014122,-0.03262119,0.09758636,-0.001884335,-0.02192827,0.9936677,14.93141,0.8093352,-40.62751
2.590363502,0.01671461,0.02716897,0.03653011,-0.002360227,-0.01949037,0.9980626,14.93141,0.8093352,-40.62751
2.600442886,-0.04492329,0.08703415,-0.08555563,0.001964358,-0.02049063,0.9917271,14.93141,0.8093352,-40.62751
2.61052227,-0.2295629,0.08701868,0.09750622,0.002933818,-0.01805465,0.9956341,14.92778,0.8092713,-41.06516
2.61808157,0.0167149,0.08701175,0.0974527,0.002458073,-0.02386003,0.9926795,14.92778,0.8092713,-41.06516
2.628160477,0.1398311,-0.0326147,0.09731113,-0.002365962,-0.01998762,0.9956264,14.92778,0.8092713,-41.06516
2.63823986,-0.1064641,-0.2715893,0.2193055,0.002442267,-0.02098452,0.9897773,14.92778,0.8092713,-41.06516
2.648318767,-0.04481021,0.02721626,0.2192025,0.001487689,-0.02047899,0.9936739,14.92778,0.8092713,-41.06516
2.658398151,0.01676632,0.08689371,0.09705985,-0.000906354,-0.0233533,0.9970647,14.93141,0.8093352,-40.62751
2.668478012,0.01676459,0.08691591,0.1580441,-0.000923404,-0.0243598,0.990246,14.93141,0.8093352,-40.62751
2.678557396,-0.04493139,-0.2118829,0.218971,0.004376994,-0.02485009,0.9882925,14.93141,0.8093352,-40.62751
2.688636303,0.07828153,0.08692276,0.03577989,4.67E-05,-0.02434708,0.9921918,14.93141,0.8093352,-40.62751
2.698715687,-0.04495392,-0.03257215,-0.08630492,-0.002855962,-0.02242923,0.9907458,14.93141,0.8093352,-40.62751
2.708795071,-0.106437,-0.09222414,-0.02524365,0.004871645,-0.02094373,0.9961016,15.29674,1.174134,-41.06185
2.718873978,-0.04474444,-0.151895,0.09686622,-0.000931609,-0.01516402,0.9956546,15.29674,1.174134,-41.06185
2.728953361,0.01679331,0.02744952,0.03584921,0.000530321,-0.01997946,0.9965976,15.29674,1.174134,-41.06185
2.739032745,0.07836978,-0.0324092,0.09679535,-0.000935332,-0.01808153,0.9917439,15.29674,1.174134,-41.06185
2.749111652,0.07823269,0.1468228,0.09673126,0.0038949,-0.0243652,0.9887823,15.29674,1.174134,-41.06185
2.759191036,-0.1681592,-0.09218954,0.03563773,0.003435591,-0.02237657,0.9985272,16.0421,0.7919374,-41.05972
2.76927042,-0.0450816,0.1467166,0.03549711,-0.001402552,-0.02338366,0.9921987,16.0421,0.7919374,-41.05972
2.779349327,0.01647589,0.1467199,-0.02544283,-0.001403787,-0.01853715,0.996121,16.0421,0.7919374,-41.05972
2.789428711,0.07805279,0.02716864,-0.1475657,0.001491101,-0.01853199,0.9966056,16.0421,0.7919374,-41.05972
2.799507618,-0.04516305,0.1466517,0.03565067,4.59E-05,-0.02240908,0.9936633,16.0421,0.7919374,-41.05972
2.809587002,-0.04512565,0.08675583,0.09669289,-0.004313553,-0.01711954,0.9917523,14.92778,0.8092713,-41.06516
2.819666386,0.1395497,0.08672195,0.1576201,-0.002835661,-0.02432525,0.996087,14.92778,0.8092713,-41.06516
2.829745293,0.01635337,-0.03286656,0.0965651,-0.000439756,-0.01999218,0.9946517,14.92778,0.8092713,-41.06516
2.839824676,0.07791106,-0.09255569,0.1574925,0.001493113,-0.02095225,0.995131,14.92778,0.8092713,-41.06516
2.84990406,-0.04520791,0.08673307,0.03533147,-0.000918287,-0.02143929,0.9946433,14.92778,0.8092713,-41.06516
2.859982967,-0.10671,0.02681865,0.09637412,0.003418857,-0.0180483,0.9966071,14.55386,1.18569,-41.06548
2.870062351,-0.04511379,0.08653414,0.03524273,-0.004781084,-0.02339217,0.991228,14.55386,1.18569,-41.06548
2.880141735,0.0781187,-0.2121516,-0.08680306,0.002442884,-0.02340777,0.9878161,14.55386,1.18569,-41.06548
2.890220642,-0.1066368,0.146291,0.0353075,-0.001869306,-0.02723003,0.9941222,14.55386,1.18569,-41.06548
2.900300026,0.1396941,0.08645187,0.09619681,0.000537136,-0.02481398,0.9946216,14.55386,1.18569,-41.06548
2.910378933,0.07809511,0.1460362,0.09617182,-0.000432471,-0.01900668,0.998064,15.3017,0.4328527,-41.06483
2.920458317,-0.04508211,0.1459654,-0.2701452,-0.000420072,-0.01946494,1.001954,15.3017,0.4328527,-41.06483
2.930537701,-0.168182,-0.1528888,-0.0259179,0.001003116,-0.01902959,0.9941698,15.3017,0.4328527,-41.06483
2.938097477,-0.106542,-0.2124564,0.09614637,-0.001412623,-0.02001089,0.9917325,15.3017,0.4328527,-41.06483
2.948176861,0.01667097,0.08642506,-0.02595674,0.003408626,-0.01952504,0.9917318,15.3017,0.4328527,-41.06483
2.958255768,0.01663068,0.08641032,-0.02598165,-0.000909762,-0.02093605,0.9980527,15.29922,0.8034935,-41.06334
2.968335152,0.07816869,0.02651507,0.03506135,-0.002865411,-0.01711546,0.9922379,15.29922,0.8034935,-41.06334
2.978414536,-0.04496994,-0.03317361,0.09606598,0.002452342,-0.01999302,0.9941628,15.29922,0.8034935,-41.06334
2.988493443,0.1397825,0.02652342,0.03495413,0.001985433,-0.02432465,0.9955968,15.29922,0.8034935,-41.06334
2.998572826,0.2629375,0.146026,-0.08714881,-0.00045231,-0.02001917,0.990272,15.29922,0.8034935,-41.06334
3.008651733,-0.1066495,0.02641929,-0.02618233,0.00242507,-0.01374774,0.9903079,15.66818,1.168356,-41.06004
3.018731117,0.1398168,0.145922,-0.02626445,0.00101381,-0.02046135,0.9965943,15.66818,1.168356,-41.06004
3.028810501,-0.04495815,0.02624031,0.1567996,0.003398551,-0.02051654,0.9873462,15.66818,1.168356,-41.06004
3.038889408,-0.1680388,0.145687,0.1567751,0.000513583,-0.02001545,0.9907579,15.66818,1.168356,-41.06004
3.048968792,0.07831113,-0.03364978,0.1566548,-0.000445025,-0.01903367,0.9936842,14.93389,0.4386945,-40.62901
3.059048176,-0.0448857,-0.03360753,-0.02638124,0.000517616,-0.01612744,0.9956477,14.93389,0.4386945,-40.62901
3.069127083,-0.04484867,0.1457198,-0.02648227,0.001961257,-0.02146713,0.9897747,14.93389,0.4386945,-40.62901
3.079206467,-0.04485038,0.02615091,0.09559086,0.001003116,-0.01902959,0.9941698,14.93389,0.4386945,-40.62901
3.089285851,0.01674551,-0.0336874,-0.08752193,-0.000436193,-0.02192418,0.9941533,14.93389,0.4386945,-40.62901
3.099364758,0.07832206,0.1456775,-0.02642081,0.001951031,-0.01857961,0.988819,15.29922,0.8034935,-41.06334
3.109444141,0.1398599,0.1456447,0.09565225,-0.002385024,-0.01857385,0.9902822,15.29922,0.8034935,-41.06334
3.119523048,-0.04491505,0.02609473,0.03457927,-0.001411694,-0.02146365,0.9907506,15.29922,0.8034935,-41.06334
3.129602432,0.1398567,0.1456166,0.09558451,-0.002385797,-0.01663585,0.9917538,15.29922,0.8034935,-41.06334
3.139681816,0.07816085,0.02610425,0.03449245,5.47E-05,-0.02093533,0.9980519,15.29922,0.8034935,-41.06334
3.149761677,-0.04501644,-0.03382782,0.03446828,0.002917235,-0.01760539,0.990284,15.29922,0.8034935,-41.06334
3.159840584,-0.04490186,-0.1532462,0.278543,-0.001396351,-0.02143066,0.9961035,15.29922,0.8034935,-41.06334
3.169919967,-0.0450002,-0.2726271,-0.02664773,0.000993508,-0.01856534,0.9912528,15.29922,0.8034935,-41.06334
3.179999351,-0.04492434,0.08598526,-0.02674844,0.002951948,-0.02237993,0.9980409,15.29922,0.8034935,-41.06334
3.190078258,0.01671032,-0.03360234,0.09534417,0.001004818,-0.02242035,0.9917161,15.29922,0.8034935,-41.06334
3.200157642,0.01668932,-0.3323061,-0.0267771,0.001003734,-0.02145285,0.9922086,14.93141,0.8093352,-40.62751
3.210237026,-0.04477453,-0.1530164,0.1563067,-0.003328754,-0.01901484,0.9970928,14.93141,0.8093352,-40.62751
3.220315933,0.01680195,-0.03351348,-0.08781599,0.001975984,-0.01901088,0.9970888,14.93141,0.8093352,-40.62751
3.230395317,0.01681951,-0.1531762,-0.0878782,-0.000931614,-0.01952828,0.9917351,14.93141,0.8093352,-40.62751
3.240474224,0.07849267,-0.03356048,-0.02687249,-0.004308284,-0.01807805,0.9927198,14.93141,0.8093352,-40.62751
3.248033523,-0.1678749,-0.09318422,0.2172134,0.000512654,-0.0185627,0.9917399,15.30533,0.4329166,-40.62719
3.258112907,-0.1062985,-0.03344934,-0.02704334,-0.001390615,-0.02093341,0.9985397,15.30533,0.4329166,-40.62719
3.268192291,-0.2293795,0.08607228,0.03402014,-0.002873936,-0.01761871,0.9888285,15.30533,0.4329166,-40.62719
3.278271198,0.07854843,-0.03338406,-0.1491878,0.001477151,-0.01856198,0.9917392,15.30533,0.4329166,-40.62719
3.288350582,0.1401441,-0.03337967,-0.02707556,-0.006712091,-0.02097335,0.9927041,15.30533,0.4329166,-40.62719
3.298429966,0.1401421,0.02631763,-0.02711821,0.000523502,-0.01950921,0.9946539,15.66207,1.538932,-41.49619
3.308508873,0.01694495,0.02639714,-0.08813282,-0.000916892,-0.02143629,0.9951299,15.66207,1.538932,-41.49619
3.318588257,0.01696235,0.02649538,0.2170679,-0.001392632,-0.02287741,0.9960947,15.66207,1.538932,-41.49619
3.328667164,0.1400975,-0.1526917,-0.08812231,0.003891963,-0.01612793,0.9951584,15.66207,1.538932,-41.49619
3.338746548,-0.1062174,0.02669138,0.03397072,0.003421024,-0.0199833,0.995622,15.66207,1.538932,-41.49619
3.348825931,0.1401517,-0.1526085,0.09488091,0.001508297,-0.02576877,0.9960749,15.30285,0.8035574,-40.6257
3.358905792,-0.04458502,-0.09283648,0.03382804,-0.005264105,-0.02145453,0.9927,15.30285,0.8035574,-40.6257
3.368984699,0.01689449,-0.1525816,0.03380472,0.002950086,-0.02383868,0.9960855,15.30285,0.8035574,-40.6257
3.379064083,-0.04460825,-0.09280968,0.03380058,-0.000440995,-0.01950993,0.9946546,15.30285,0.8035574,-40.6257
3.389143467,0.01692934,-0.1524986,-0.02729056,-0.001403787,-0.01853715,0.996121,15.30285,0.8035574,-40.6257
3.399222374,-0.1061517,0.0267904,0.09470691,-0.002392931,-0.02150036,0.9849116,15.29197,0.8033657,-41.93863
3.409301758,0.07846494,-0.3317008,-0.08840476,-0.00043108,-0.02336794,0.9946312,15.29197,0.8033657,-41.93863
3.419381142,0.0783664,0.02694822,0.1557477,0.00052288,-0.02145021,0.9926956,15.29197,0.8033657,-41.93863
3.429460049,-0.04475315,0.1465065,0.09458004,-0.001866357,-0.02237453,0.9995044,15.29197,0.8033657,-41.93863
3.439539432,-0.1063332,-0.2120412,-0.08858898,-0.000457268,-0.01809016,0.9902837,15.29197,0.8033657,-41.93863
3.449618816,0.07845774,-0.09246417,0.03352382,-0.000440689,-0.02290368,0.9917142,15.29674,1.174134,-41.06185
3.459697723,-0.04473928,-0.1521535,-0.02750947,-0.002360849,-0.02143138,0.9961042,15.29674,1.174134,-41.06185
3.469777107,0.01679844,0.02719133,0.03349709,0.002452649,-0.02338678,0.9912224,15.29674,1.174134,-41.06185
3.479856014,-0.1063405,-0.09235997,-0.02757452,0.000526292,-0.01950321,0.9956272,15.29674,1.174134,-41.06185
3.489935398,0.07854716,-0.09228151,0.09449996,-0.003333249,-0.01999434,0.9946539,15.29788,1.544838,-40.62272
3.500014782,0.01690895,0.08711948,0.03340926,-0.001897662,-0.02001725,0.9907598,15.29788,1.544838,-40.62272
3.510093689,0.07854328,-0.03243201,0.09439682,-0.002388742,-0.0171271,0.990291,15.29788,1.544838,-40.62272
3.520173073,0.1400615,-0.09221553,-0.02766574,0.00102109,-0.02384012,0.996087,15.29788,1.544838,-40.62272
3.530252457,0.01686448,0.146822,-0.02770769,0.00342939,-0.02432957,0.9946223,15.29788,1.544838,-40.62272
3.540331364,-0.04467694,0.1465813,-0.02786456,0.001472811,-0.01905623,0.9897897,14.9253,1.179912,-41.06366
3.550410747,-0.04471752,0.08689193,-0.02788703,3.97E-05,-0.01999782,0.993678,14.9253,1.179912,-41.06366
3.560490131,0.01689754,-0.1521952,-0.08901566,-0.000936878,-0.01420552,0.9946872,14.9253,1.179912,-41.06366
3.568049908,-0.1062168,-0.2118385,0.03305056,-0.000438051,-0.01901868,0.9961174,14.9253,1.179912,-41.06366
3.578128815,-0.2292593,0.2064279,-0.02803965,4.34E-05,-0.01708031,0.9975887,14.9253,1.179912,-41.06366
3.588208198,0.01709026,-0.211888,-0.02804276,0.001988067,-0.0248039,0.9960804,14.93504,0.8093991,-40.18987
3.598287582,0.01718481,-0.09238618,-0.1501624,0.002935519,-0.02144541,0.9931804,14.93504,0.8093991,-40.18987
3.608366489,0.01714391,-0.1520944,-0.08902094,0.001488773,-0.02144649,0.9931815,14.93504,0.8093991,-40.18987
3.618445873,0.017045,-0.09207907,-0.0890433,-0.001396351,-0.02143066,0.9961035,14.93504,0.8093991,-40.18987
3.628525257,0.01710095,0.1469395,-0.150076,0.001479475,-0.02001173,0.9912437,14.93504,0.8093991,-40.18987
3.638604164,0.07877375,0.206598,0.03308606,-0.000928979,-0.02000753,0.9922189,15.67066,0.7977152,-41.06153
3.648683548,0.01705789,0.02731608,0.09416985,0.001002499,-0.01660634,0.9961309,15.67066,0.7977152,-41.06153
3.658762932,0.2016745,-0.09231044,0.3381121,0.003401034,-0.01711678,0.9912598,15.67066,0.7977152,-41.06153
3.668841839,-0.04460167,-0.0325579,0.03288489,-0.00236689,-0.01853487,0.9966086,15.67066,0.7977152,-41.06153
3.678921223,0.1402084,0.08700015,0.03286274,0.003425822,-0.02676182,0.9912012,15.67066,0.7977152,-41.06153
3.68900013,0.1401483,0.2065018,-0.0282464,-0.00092061,-0.01998954,0.9951386,14.9253,1.179912,-41.06366
3.699079513,0.07849079,0.02722007,-0.15027,0.001988378,-0.0238334,0.9970595,14.9253,1.179912,-41.06366
3.709158897,-0.04462893,0.08704764,0.09394101,0.001012414,-0.02046436,0.9961075,14.9253,1.179912,-41.06366
3.719237804,-0.04465023,0.08695707,-0.02827433,0.001957854,-0.01468561,0.9946821,14.9253,1.179912,-41.06366
3.729317188,0.1400632,-0.2715347,0.09385855,0.001488466,-0.01805274,0.9961218,14.9253,1.179912,-41.06366
3.739396572,0.0168469,0.08696377,0.09375983,2.42E-05,-0.0161518,0.9917549,15.30285,0.8035574,-40.6257
3.749475479,-0.04477187,0.08694836,-0.02830198,0.002443506,-0.02146677,0.9897743,15.30285,0.8035574,-40.6257
3.759554863,-0.04473496,-0.09233335,0.03276308,0.001500394,-0.02433101,0.9946238,15.30285,0.8035574,-40.6257
3.769634247,-0.04471746,-0.3313079,-0.02826925,-0.00140193,-0.02144265,0.994157,15.30285,0.8035574,-40.6257
3.779713154,-0.1062782,-0.0323898,-0.0282529,0.001005595,-0.0199941,0.9941639,15.30285,0.8035574,-40.6257
3.789792538,-0.167897,0.2066664,0.03263962,-0.001872403,-0.02384228,0.9960892,15.30418,0.06221199,-41.06633
3.799871445,0.01695192,0.2064255,0.27664,-0.002842635,-0.02434024,0.9936538,15.30418,0.06221199,-41.06633
3.809950829,0.01689197,-0.09248582,-0.1507224,-0.003804032,-0.02336446,0.995607,15.30418,0.06221199,-41.06633
3.820030212,-0.04472682,-0.03282688,0.0934317,0.001492495,-0.01852899,0.9970921,15.30418,0.06221199,-41.06633
3.830109119,-0.1063069,0.2062299,-0.08987004,0.00293273,-0.02145141,0.9922071,15.30418,0.06221199,-41.06633
3.840188503,-0.1677903,0.08671641,-0.0288043,0.000502734,-0.01906894,0.9878439,14.92778,0.8092713,-41.06516
3.850268364,-0.1060786,0.2659301,-0.0287873,-0.000939672,-0.01857577,0.9897945,14.92778,0.8092713,-41.06516
3.860347748,-0.04444449,-0.09252372,-0.1508102,-0.001386435,-0.02528867,0.99608,14.92778,0.8092713,-41.06516
3.870426655,0.01711221,0.08682127,0.1543543,0.001477769,-0.02098523,0.989778,14.92778,0.8092713,-41.06516
3.880506039,0.07876563,-0.03276736,-0.02883223,0.001503495,-0.02335451,0.9965763,14.92778,0.8092713,-41.06516
3.888065338,0.07888484,0.02697516,-0.02888175,0.00198342,-0.02190439,0.9970713,15.30285,0.8035574,-40.6257
3.898144245,0.2020776,-0.03263903,-0.1509237,-0.002867117,-0.01808896,0.9907722,15.30285,0.8035574,-40.6257
3.908223629,0.01737919,0.08682528,0.0932498,0.002918318,-0.0185729,0.9897915,15.30285,0.8035574,-40.6257
3.918303013,0.0790323,0.2659826,0.1542772,0.002937688,-0.02338042,0.9921954,15.30285,0.8035574,-40.6257
3.92838192,-0.0442041,-0.2120448,0.09320726,0.002922192,-0.0195344,0.9902723,15.30285,0.8035574,-40.6257
3.938461304,0.1405862,0.0868174,0.03209899,0.004866372,-0.02434948,0.9912148,15.29674,1.174134,-41.06185
3.948540688,-0.2288858,0.02716556,-0.151049,-0.001883558,-0.01950201,0.9961156,15.29674,1.174134,-41.06185
3.958619595,0.07906076,-0.09229185,-0.1510318,-0.001408593,-0.02048715,0.992703,15.29674,1.174134,-41.06185
3.968698978,0.1406751,0.02726617,0.03207391,-0.001891309,-0.02194326,0.9912345,15.29674,1.174134,-41.06185
3.978778362,0.07907483,0.206517,-0.09008291,-0.001900296,-0.019538,0.990276,15.29674,1.174134,-41.06185
3.988857269,0.07903349,0.08689063,-0.09010395,0.000523191,-0.02047971,0.9936747,15.66932,1.53906,-40.62091
3.998936653,0.07901159,-0.03266059,0.03187658,0.001003738,-0.01708859,0.996128,15.66932,1.53906,-40.62091
4.00901556,0.01746947,0.08689754,0.03183653,-0.003808835,-0.0209502,0.9961082,15.66932,1.53906,-40.62091
4.019094944,0.01750554,0.02717057,0.03185406,0.002443195,-0.02243727,0.9887952,15.66932,1.53906,-40.62091
4.029174328,0.01759959,0.08686686,0.0317374,0.00149234,-0.01901424,0.9966027,15.66932,1.53906,-40.62091
4.039253235,-0.04392344,0.1465257,0.1536224,0.00245296,-0.02241627,0.9922016,15.29922,0.8034935,-41.06334
4.049332619,-0.1054272,-0.03271821,-0.0296591,0.003413428,-0.0219393,0.9912305,15.29922,0.8034935,-41.06334
4.059412003,0.1409022,0.2063759,-0.02962186,0.000997537,-0.01904159,0.9922233,15.29922,0.8034935,-41.06334
4.069491863,-0.04404822,0.08691861,0.2144951,0.001018301,-0.02384612,0.9951137,15.29922,0.8034935,-41.06334
4.07957077,0.01752732,0.02717282,0.09233911,0.002940788,-0.02240392,0.9941478,15.30895,0.4329805,-40.18955
4.089650154,0.1407198,0.0868879,-0.02981672,0.001012255,-0.02531387,0.9916985,15.30895,0.4329805,-40.18955
4.099729538,0.01757994,0.08689137,0.03121192,0.001945452,-0.01859161,0.9868726,15.30895,0.4329805,-40.18955
4.109808445,0.07909744,-0.152177,0.1533084,0.002456989,-0.02289253,0.993172,15.30895,0.4329805,-40.18955
4.119887829,0.01751654,-0.1522673,0.09220133,-0.002376814,-0.02340537,0.988793,15.30895,0.4329805,-40.18955
4.129966736,0.2023066,-0.09253327,0.03105601,0.001487844,-0.01999374,0.9941635,15.30533,0.4329166,-40.62719
4.140046119,-0.04404773,0.1465422,0.03099785,-0.000447352,-0.02194818,0.9902602,15.30533,0.4329166,-40.62719
4.150125503,-0.04401175,-0.212137,0.03099725,-0.003810074,-0.02046795,0.9961112,15.30533,0.4329166,-40.62719
4.16020441,0.2022985,-0.0329045,0.153094,0.001955216,-0.01857061,0.990279,15.30533,0.4329166,-40.62719
4.170283794,0.0175224,-0.03293823,0.03099601,0.000516839,-0.0185537,0.9931998,15.30533,0.4329166,-40.62719
4.180363178,0.1407536,-0.3914295,0.09202491,-0.003812246,-0.0228972,0.9931768,15.30285,0.8035574,-40.6257
